ASV,Kingdom,Phylum,Class,Order,Family,Genus
786448049d31ff0b4304356f378ebabd,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
f9c36b7745e060fc3eb0e3062e9414db,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
632f712701a6269e41c3ee600d0f3791,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
463ccc4044935acfa08235ade550557e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
5b945941fbf9375b71bb1e9354ac3cae,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
c55ae5b6d82b73559beecbc0ab3868c0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
27b46de931e4cfc56d257878d1f2cd20,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
7c1392372060c82f91782245f7b90595,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
113cd4e17328db6ed0f756599d92db3f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
99f8fa34782b8273d6893012f2a2e6fa,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ea7dea591709cd4d456353f2c186f609,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
a96b1ff09f835341b296efffe683e675,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
df17d6adbf18d450a6bf5949136d124b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
12f26a4fa0c4a1b2a82307da45b4c5a3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
321be8e3b96c55646c11e8056642b059,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
dafd4d435fb58cb83b86592acee165b6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
10b4976492fc7d96c44498f0db41bca6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
8956c283a542e77a0ff3edd89691f4e5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
a8323f9e30859647fd96003e58a7233a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
f1681bcc5274382eaf70ad85491c837e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
61e7d5340aa18ac95edebe4b70e639be,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
774fe56986d172f171223fc6da9a15fe,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
d1c1607dc869ae29f44221ee16109da8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
1985e7d6f2a7c5af1cb8b632241b6b82,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
27460ebd5ca1194ad683c271dadf51b2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
61b1c440f3ffdf16da937d88724fcf65,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
d8f2dc4eaea2185643dd28857f8b8c38,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
480a94b615836a0940e9c18771f110cc,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
fc32cfb2e95067f24aa1a98203e7de96,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
1592324b819eda05ab77330da861d51f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
780e1da5d53532a48271aa3e1c682889,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
b64c567984dc148351b29bece6176acb,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
3a2c7cca01320d2fe35aa3fdd066cd25,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
62736b5fda6a0d68ebf274db1492be03,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
29ddba6105369a702fa110e012f82c2f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
54cc44cbc3182b7a4f98336804ac6dc5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
6deaccf0e2b43386a77ed82ff346a902,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
419374d2aa1e9b8e22811a2a680c8f67,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
b74ab6944f5a7e98a99e29bcbea455c0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
8c10ef33d1521be06f5b8c7ae7577424,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
42dc0e32ed4dcb6cd18a364f7b8bdf8a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
634f4e770e82837749ec6100094563fe,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
540f776b61ccc049f8720d0c047102d4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
54b1876a02f387281f7c893790d3d4cf,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
7187f65090046d2a68fb63c98af414f8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
c5f2aff956d0657aab9086631ac92451,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
2de2d3fdc0cddc371dbd482c3fba941c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
e23e8f401fa2ae836e6dadc983421971,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
8e93cf24aee85e62f0c024081161ebdf,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
39ec91145398eac8c51a230894a478d8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
87fbfd01769d193c13927675ee9f308a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
f2d1385cf249a5f4292ef73ed9c7eff3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
0430721a4576dd971040dad1add79464,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ed0db4b526cafec66c4776a81c44fa65,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
c4fefeef2331ec5a57fa2beb4fa11e5c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
0ddd374278516ca8c60be8390d9bd388,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
ff87ec4120e8cba98ef808d6867e7cce,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
48d92da0ded69f76f737e9ec8470a815,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
abb5b49372f192ece96daf679ee5c5c4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
5ee9635721292042348a99b3b6616707,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
8e76a69b2fca68e7bf80ca6c4a4a926b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
224549a51eb200e15a4315c47f406e4c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
5cac140db9a829bf378d9a1715f11dc2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
d855a03780be7eef8afc1eeb84a91832,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
473465ef9f8103f8464f1f5e9bdb073a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
7aa93e1d2aadcf9fc015e2b8c1483216,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
b743348b2d6281717016770540c6ba95,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
c664c065bc1c37f5fb20b04b5427afa2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
a845304ee43f3deb9d056a5f18edc249,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
7c29472054786d2f03706ade8fa374fe,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
e3a8bb0afd8223297f59ea58586741c9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
889c3ba19ac460c8eeb3df3fa273ba2a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
d86ec51130d6fb5b3339cd6caaa9da7f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
c41a99d14a29399e068455b96cafe221,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,g_Bacteroidales_unclassified
daa81ba175d19f4074321080f680f731,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
38c3239d35622b747ccef2ae160500e8,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
b708a5fe2dacae7df8e5ebde1ec78887,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella
d7bbe10d236c82ca6fcf73bebcdff351,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,g_Bacteroidales_RF16_group
7a788faa19c5dc106af44aa23421ecf5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,g_Bacteroidales_RF16_group
1c5a8ee161130454644edac9ebe21c21,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_RF16_group,g_Bacteroidales_RF16_group
bad4f53223608a71c09f61c5c824c96c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacteraceae_unclassified
8b7b957313dcbe8418ef9140e6569ccf,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
5a68dcecd7038d94de1f0fe272af46c5,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter
ca70839ddcaba7768d5b264915de5aaf,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacteraceae_unclassified
1da707123a4f2665e71623185e589e08,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella
2267a5ee90fa6e85dd29ea6c7fe7bc54,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
1bd26f15becf7b67070b248d7415c95c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
fcdf834b72d0f3892e5ed2f21671dbb2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter
6c0d0f80a4fdc811d21d8a12a68b5f18,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
cf0b8fb235488458d6e5aaaf7d304202,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Coprobacter
8ab8fafe8256d684b30dac64974b9596,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospiraceae_unclassified
b3dc5ad0af558ca5df5b6d25f3e8e1d3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
3282b41486fa07eacac7f436055c1d97,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
341cc8ee20e31829e9916dff6353fd7d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilaceae_unclassified
90f0826bfe35034f07dac84e3e16e061,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
41a32fc686e9f6b39ef122543ab6bc7f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
35b0495b4f22268bdf6ef79f4a5c2e36,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella
10fc5259ea5397b1fcd0b188b51c5a3a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
77ca8149478d684c564772df156aa48d,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sutterellaceae,Sutterella
095b696d56d188cb616a97a99beaaac6,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_unclassified
b41dbb0fe20566b5db4d8acaa05955e9,Bacteria,Bacteria_unclassified,c_Bacteria_unclassified,o_Bacteria_unclassified,f_Bacteria_unclassified,g_Bacteria_unclassified
5fd2d1c29329f13af163b09b5c2d1853,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus
579cc1050a0a9d7cae57ef4fb51c64ad,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus
e7d99b96b4ba9222f0ac95ccba50d2a7,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus
f7695c00488cfd8290a517b8f0180630,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus
58e34584a9aa2320cf9ac142e910e092,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus
bac4595b08ad7043c08fda9bb21ae0f0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus
7d147cc616a8c064c5176254dc21eaad,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus
ff69f31dcb4e2dadc36f5fddf246d7c1,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Cloacibacillus
17e79a8797ae34174856886c7a09b4b9,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Synergistes
8b9073409b75047578e2aa7fe25746e2,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Synergistaceae_unclassified
7b06d4fb3f488c92bab40f6a48506742,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Pyramidobacter
2753c5d7a364e43a146dee1d2a26d929,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Pyramidobacter
720e5907c3534f8ae441ffaf3b6b75d6,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Pyramidobacter
42552dfab0a84ee3ae44aa28609c54ad,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Aminobacterium
d22f7abac23e7576657521872fe522f8,Bacteria,Firmicutes,Firmicutes_unclassified,o_Firmicutes_unclassified,f_Firmicutes_unclassified,g_Firmicutes_unclassified
03147750bbdbf82025b6a90ac4002403,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus
bb5967825d1f0c802e6c66f4087f7a71,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcaceae_unclassified
cd2270ba287080f91c283ecb3cebb824,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella
2b8622a11b3ffaceef5df6e63ee7b664,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium
fd4122f08f57b38e1d8f9122aae574e5,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium
261e3d1b2508a554f812f5b4a8670399,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-004
5a4f95004dcb291dfa6be9049825d392,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group
f214caf31fe19ff2006d5ea333d65d1d,Bacteria,Actinobacteriota,Actinobacteria,Actinobacteria_unclassified,f_Actinobacteria_unclassified,g_Actinobacteria_unclassified
bc52903f593a04772a57c49b7c7be693,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella
ee59e66e84a143285ddda04c96008484,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
1075a5d3bb8d5c318f75791638b85220,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
31732f13f587092480f50521b4b9984f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
5b489bbedcf26969098da0cb97d77c49,Bacteria,Firmicutes,Clostridia,Clostridia_unclassified,f_Clostridia_unclassified,g_Clostridia_unclassified
928e1174cfcab198fe3a0ec103221431,Bacteria,Bacteria_unclassified,c_Bacteria_unclassified,o_Bacteria_unclassified,f_Bacteria_unclassified,g_Bacteria_unclassified
48f4fa6c2a0a22ed14e285fc6cae4958,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium
ae4cb5c39284f7a10e78aa58cd39a02e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcaceae_unclassified
f9eb563fc1b34994048f3db4061cb121,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
3055675b5dffc93b96bcf41cfa4d1a20,Bacteria,Bacteria_unclassified,c_Bacteria_unclassified,o_Bacteria_unclassified,f_Bacteria_unclassified,g_Bacteria_unclassified
c26830de891aed1cc950557fcab33f1a,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Catenibacterium
1b35d07cde77ac44eeac499ea8dfc975,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelatoclostridiaceae,Erysipelotrichaceae_UCG-003
752771a2b0700404bea29a9ab1085840,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium]_coprostanoligenes_group,g_[Eubacterium]_coprostanoligenes_group
373d69e2c4130e7d53e375f7ac75dfd8,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter
84caaa7c8783fb89b3e2033befa8aea9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
5150af975c599e7583f5611e8343d5e0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_NC2004_group
b80278c46ae27accc55f223878fe8398,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_unclassified
0c03977b413a08a08c7edf689c3b6085,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_UCG-004
9c42c54baa6b6438fbfb34b6d509f14d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
b28851f7180f1525d22fa2e1776286c1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
eb03bea173c3a3a57b9e2b24967ad593,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
5c9357b024484c4b9f6c27fed3262d1d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,DMER64
acc68cd07abebf8ee9e60b3a38b4c3f9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
fb301c675913874893fabc07e10e523a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
019e69edd1732760121e7e25fce9d52d,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ae07989ad3e7f194c1b8d4858c5afc56,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
25a81bc076bb1db0e0fd00778b35ac2b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
cdd833b3d4b187e56ae3d9baf2ef40ce,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
f95cfe1294de442c210b576b8aa7a934,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
72562f8b8218c367f23f31829b6d3c06,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
fbbbacfb8f7778aa8452147ce5409143,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
f317ac3ad3652fca7e18f497ee3754f4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
ddeaf21969f4a8ec1e3de36079a0201b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
2caa2f716a92ce9477a79eff227f0be4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,g_Bacteroidales_unclassified
e8b678b37646ac1d5fb7657e3b1c5277,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
fc2cb49d890e4102704d425be26e0165,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
b8a7abcdff89c3221393f73529a106a4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
a228f0a5616b2e878c68da3291228464,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
27f1ea32fb946f2cfeb389e4c1cef95c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
101f10a1779ea7074a73b0549cfd2a62,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
cd832450c959de2b528c360968a70522,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
bed0523af0e2cae5b289abfb29986b1b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group
99e0c514145a96a461b86e7ae7d231a6,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group
05a98d3ba3c0e8c96b8a9ad3f26bc004,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group
f816ba713825b15d6b96154c30e528ac,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group
c3455e8caa110e33f664e5d217bad212,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group
e593ea7c15c99498c32e7870e5afcccd,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group
526abc1d58f99fb8e8eb2b13fe813cb9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group
608a7786e11fa755ac75f86d5aa6825e,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001
30ef7fbc3043fb4bec911926625c13f9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001
38e79893c1611e0af2400b17d9da5adc,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001
9640e4e7fd9c992e1fb292f516feefe9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001
00d9e75ead821633274b5460a4487f74,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_UCG-001
f4aac830df218c829e6195fff1ac645f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
b7ae493f11862e60da4e2200e532c7d2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
3ac4ae4a7a9fb318deb3a6e5017306de,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
6fd280c0d732b2d7c2d0dfe33bcfafe3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
199b38702cd9cd904226be75e8ffa0bc,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
94f133a59a60191263703da9bcc90d23,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
4288461f1a3bdaab34b16fae191afaa0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
979aa70745840c2cfc475d8b0af49c19,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
c28ae6c90a4e9d71c22fd7b7bd931c4f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
325c64b7a27ddbd16d6688b326be96e9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
6b9de2f589dcd842aea6f6a02082c1bf,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
da948f999828dc045b46b69c96ffbf3a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
48981b027178671be2dadb27b719c560,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
f04d6683d16314c0a40e3aabbb262bd4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
cd8e31924713cd28327e27a07693b548,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
faecb2c803183b77daf1babb8e4e4a6b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_NK3B31_group
b0beb93cc6a92a6cb808df56f04adc6b,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
fb044135d491429c8c4f69dcbab3ec63,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
77ceb7cc7e4444bb51dbdcd04bdb836a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella
884766aebc20c2683647b195afab9e0f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,g_Bacteroidales_unclassified
